,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
636,-112.0,-112,89.28571429,89.28571429,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,198.12,265,0,1,0,3.52,0.5,0.1,1.54,0.5,3,5,28,0,0,0,3,2,0,0,5,0,190.5,198.12,249,34,36,0,-1,-3,-5,-5,-28,0,-2,0,0.0,0.0,-2,-3.52,-0.1,-1.54,2,200.0,300.0,700.0,1200.0,400.0,200.0
643,180.0,-230,180.0,43.47826087,1,False,3,2,0,0,4.19,0.44,0.5,0.0,0.0,3,2,8,0,0,1,0,1,1,0,3,0,200.66,203.2,258,1,0,0,4.26,0.42,0.0,0.53,0.23,3,10,49,0,0,3,2,5,0,0,10,0,190.5,193.04,205,34,33,1,0,0,-7,-8,-41,0,-4,1,10.16,10.16,-1,-0.07,0.5,-0.53,2,400.0,325.0,900.0,575.0,500.0,-115.0
646,-112.0,-112,89.28571429,89.28571429,1,False,3,1,0,0,4.17,0.49,0.0,0.0,0.0,1,1,6,0,0,0,1,0,0,0,1,0,187.96,190.5,255,1,0,0,2.73,0.41,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,187.96,198.12,240,34,28,0,0,1,1,0,3,0,0,0,0.0,-7.62,-6,1.44,0.0,0.0,2,220.0,155.0,1500.0,2500.0,300.0,550.0
651,-400.0,325,25.0,325.0,0,False,5,0,1,0,5.36,0.6,0.2,0.75,0.75,4,1,19,0,0,1,2,2,0,0,5,0,200.66,203.2,250,0,3,0,3.74,0.51,0.0,6.63,0.55,5,2,25,0,0,0,3,5,0,0,8,0,193.04,203.2,265,29,31,0,-2,-1,-3,-1,-6,0,-3,0,7.62,0.0,2,1.62,0.2,-5.88,0,539.0,800.0,1150.0,2000.0,-230.0,483.0
686,-105.0,-115,95.23809524,86.95652174,1,False,3,0,3,0,5.51,0.46,0.0,0.24,0.5,3,0,7,0,0,1,0,2,0,0,3,0,190.5,195.58,265,1,0,0,3.09,0.38,0.2,1.07,0.62,2,2,14,0,0,0,2,0,0,0,2,1,180.34,185.42,250,33,29,-1,3,1,1,-2,-7,0,2,0,10.16,10.16,-4,2.42,-0.2,-0.83,0,245.0,175.0,610.0,4785.0,515.0,382.0
696,135.0,-155,135.0,64.51612903,0,False,5,1,0,0,2.97,0.39,0.2,0.32,0.33,3,7,22,0,0,0,0,0,0,0,6,1,195.58,195.58,250,0,1,0,3.66,0.63,0.9,1.4,0.54,11,15,76,3,0,0,0,0,0,0,32,0,193.04,203.2,265,39,36,1,-1,-8,-26,-8,-54,-3,0,0,2.54,-7.62,-3,-0.69,-0.7,-1.08,0,545.0,850.0,617.0,3500.0,290.0,-116.0
706,-115.0,-105,86.95652174,95.23809524,0,False,3,2,0,0,4.19,0.45,0.0,0.0,0.0,0,2,3,0,0,0,0,0,0,0,0,0,198.12,205.74,260,0,1,0,4.44,0.56,2.9,2.9,1.0,1,0,0,0,0,0,0,0,0,0,1,0,187.96,203.2,246,27,28,2,-1,-1,-1,2,3,0,0,0,10.16,2.54,1,-0.25,-2.9,-2.9,2,490.0,480.0,210.0,4000.0,700.0,165.0
708,112.0,-132,112.0,75.75757576,0,False,3,0,1,0,2.59,0.46,0.6,1.34,0.4,5,9,62,1,1,0,4,8,5,0,18,1,190.5,203.2,230,0,1,0,3.34,0.42,0.3,0.66,0.33,6,7,45,0,0,1,2,9,2,0,14,0,193.04,198.12,265,38,37,0,0,-1,4,2,17,1,-1,3,-2.54,5.08,-1,-0.75,0.3,0.68,2,335.0,340.0,602.0,380.0,350.0,365.0
711,130.0,-150,130.0,66.66666667,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,198.12,240,1,0,0,3.55,0.44,0.3,0.52,0.36,6,17,77,5,0,1,5,11,2,0,19,0,190.5,195.58,240,41,34,-1,0,-6,-19,-17,-77,-5,-11,-2,-2.54,2.54,-7,-3.55,-0.3,-0.52,2,355.0,422.0,2050.0,1300.0,475.0,-120.0
716,-160.0,140,62.5,140.0,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,185.42,225,3,0,0,5.81,0.43,0.0,0.0,0.0,2,5,17,0,0,0,1,1,0,0,2,0,193.04,198.12,250,30,36,-3,0,-2,-2,-5,-17,0,-1,0,-7.62,-12.7,6,-5.81,0.0,0.0,2,330.0,550.0,1700.0,3500.0,150.0,235.0
721,270.0,-330,270.0,30.303030300000003,0,False,3,1,0,0,3.61,0.51,1.1,1.65,0.3,6,8,68,3,0,0,6,6,10,0,22,0,193.04,195.58,231,0,1,0,3.08,0.5,2.8,3.01,0.46,2,4,16,0,0,0,0,1,6,0,7,0,187.96,203.2,240,42,41,-1,-1,4,15,-4,52,3,5,4,5.08,-7.62,1,0.53,-1.7,-1.36,0,1065.0,335.0,667.0,375.0,539.0,145.0
726,-265.0,225,37.73584906,225.0,0,False,3,0,4,0,3.72,0.46,0.0,0.0,0.0,4,0,9,0,0,0,0,4,0,0,4,0,193.04,198.12,242,0,3,0,2.15,0.37,0.5,0.0,0.0,6,2,18,1,0,0,0,8,1,0,9,0,193.04,210.82,250,33,32,0,1,-2,-5,2,-9,-1,-4,-1,0.0,-12.7,1,1.57,-0.5,0.0,0,750.0,475.0,617.0,4000.0,-145.0,455.0
728,-200.0,170,50.0,170.0,0,False,3,0,1,0,3.58,0.53,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,182.88,187.96,250,1,0,0,4.77,0.49,0.0,0.0,0.0,2,2,10,0,0,0,0,2,0,0,2,0,195.58,203.2,265,31,33,1,1,-1,-1,2,-9,0,-1,0,-12.7,-15.24,-2,-1.19,0.0,0.0,2,245.0,655.0,1850.0,2550.0,125.0,280.0
766,130.0,-150,130.0,66.66666667,1,False,3,1,0,0,3.55,0.54,0.8,0.78,0.6,2,5,16,0,0,1,1,3,1,0,5,0,185.42,190.5,253,0,0,0,2.22,0.31,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,1,175.26,182.88,265,30,34,-1,0,2,5,-5,13,0,3,1,10.16,7.62,-4,1.33,0.8,0.78,2,700.0,230.0,1800.0,500.0,200.0,360.0
775,-220.0,180,45.45454545,180.0,0,False,5,0,3,0,4.66,0.48,0.1,0.33,0.55,9,4,51,5,0,0,5,10,0,0,15,0,193.04,195.58,238,0,2,0,2.15,0.37,0.5,0.0,0.0,6,2,21,1,0,0,0,7,1,0,8,0,193.04,210.82,250,32,35,0,1,3,7,-2,30,4,3,-1,0.0,-15.24,-3,2.51,-0.4,0.33,0,900.0,600.0,2000.0,1400.0,-180.0,300.0
786,-125.0,105,80.0,105.0,0,False,3,3,0,0,3.98,0.51,0.0,1.54,0.37,1,3,7,0,0,0,0,1,0,0,1,0,190.5,187.96,264,0,2,0,4.19,0.44,0.5,0.0,0.0,2,0,4,0,0,1,0,0,1,0,2,0,200.66,203.2,258,32,28,-3,-2,-1,-1,-3,3,0,1,-1,-10.16,-15.24,4,-0.21,-0.5,1.54,2,275.0,425.0,500.0,925.0,325.0,240.0
795,190.0,-230,190.0,43.47826087,1,False,3,0,1,0,3.72,0.46,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,0,193.04,198.12,242,0,1,0,2.95,0.51,1.2,1.85,0.33,1,1,3,0,0,0,0,0,0,0,1,0,190.5,193.04,245,29,31,0,0,0,0,1,-1,0,1,0,2.54,5.08,-2,0.77,-1.2,-1.85,2,400.0,698.0,800.0,2250.0,643.0,-138.0
835,130.0,-150,130.0,66.66666667,1,False,3,0,1,0,2.96,0.38,0.2,0.35,0.33,2,6,21,0,0,0,0,5,0,0,5,1,195.58,195.58,250,1,0,0,3.08,0.5,2.8,3.01,0.46,2,3,13,0,0,0,0,1,5,0,6,0,187.96,203.2,240,42,36,1,1,0,-1,-3,8,0,4,-5,7.62,-7.62,6,-0.12,-2.6,-2.66,0,850.0,690.0,190.0,2000.0,1315.0,-135.0
836,-105.0,-115,95.23809524,86.95652174,0,False,3,1,0,0,7.09,0.55,0.0,0.91,0.66,1,1,6,0,0,0,0,1,0,0,1,0,195.58,203.2,265,0,1,0,4.77,0.49,0.0,0.0,0.0,1,1,3,0,0,0,0,1,0,0,1,0,195.58,203.2,265,30,27,-1,-1,0,0,0,3,0,0,0,0.0,0.0,3,2.32,0.0,0.91,2,650.0,460.0,2400.0,1400.0,130.0,185.0
839,155.0,-175,155.0,57.14285714,0,False,3,2,0,0,3.34,0.42,0.3,0.66,0.33,6,6,40,0,0,1,2,8,2,0,13,0,193.04,198.12,265,3,0,0,3.55,0.44,0.3,0.52,0.36,6,16,73,5,0,1,5,11,2,0,18,0,190.5,195.58,240,40,37,1,0,0,-5,10,-33,-5,-3,0,2.54,2.54,3,-0.21,0.0,0.14,2,265.0,235.0,1460.0,650.0,620.0,175.0
872,-240.0,200,41.66666667,200.0,1,False,3,1,0,0,2.77,0.66,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,182.88,187.96,264,2,0,0,7.32,0.55,0.0,0.97,0.66,1,2,7,0,0,0,0,1,0,0,1,0,195.58,203.2,265,28,26,1,0,-1,-1,1,-6,0,-1,0,-12.7,-15.24,2,-4.55,0.0,-0.97,2,400.0,700.0,1200.0,1550.0,100.0,305.0
874,-225.0,185,44.44444444,185.0,0,False,3,2,0,0,2.29,0.4,0.5,1.85,0.3,3,5,22,0,0,0,2,3,2,0,7,0,177.8,185.42,205,0,1,0,2.63,0.49,0.0,0.52,0.25,6,5,41,1,0,2,1,10,0,0,13,0,190.5,200.66,260,35,36,-2,-1,-3,-6,0,-19,-1,-7,2,-12.7,-15.24,-1,-0.34,0.5,1.33,0,475.0,425.0,2000.0,700.0,-145.0,550.0
895,-145.0,125,68.96551724,125.0,1,True,5,1,0,0,4.95,0.52,0.0,2.2,0.37,6,3,35,6,0,0,4,8,0,0,12,0,193.04,203.2,240,0,7,0,4.25,0.52,0.5,1.95,0.44,12,1,54,8,0,1,6,8,4,0,19,0,180.34,182.88,235,40,36,-1,-7,-6,-7,-2,-19,-2,0,-4,12.7,20.32,4,0.7,-0.5,0.25,0,430.0,485.0,600.0,3000.0,175.0,190.0
921,-550.0,425,18.18181818,425.0,0,False,3,0,3,0,2.45,0.44,0.2,1.23,0.24,3,2,17,0,0,1,2,2,0,0,5,0,190.5,193.04,235,0,1,0,3.74,0.51,0.0,6.63,0.55,5,2,21,0,0,0,3,3,0,0,6,0,193.04,203.2,265,28,38,0,2,-2,-1,0,-4,0,-1,0,-2.54,-10.16,-10,-1.29,0.2,-5.4,0,180.0,1000.0,1200.0,1400.0,100.0,700.0
935,105.0,-125,105.0,80.0,1,False,3,0,2,0,5.51,0.46,0.0,0.24,0.5,2,0,6,0,0,1,0,1,0,0,2,0,190.5,195.58,265,1,0,0,3.61,0.51,0.1,1.48,0.61,3,4,24,0,0,0,2,2,0,0,4,0,190.5,198.12,249,33,28,1,2,-1,-2,4,-18,0,-1,0,0.0,-2.54,5,1.9,-0.1,-1.24,0,200.0,245.0,800.0,1500.0,642.0,225.0
968,-105.0,-115,95.23809524,86.95652174,1,False,3,0,0,0,3.58,0.53,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,250,0,0,0,2.77,0.66,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,182.88,187.96,264,25,32,0,0,0,0,0,0,0,0,0,0.0,0.0,-7,0.81,0.0,0.0,2,685.0,560.0,1800.0,1700.0,130.0,170.0
1012,125.0,-145,125.0,68.96551724,1,False,3,0,0,0,4.17,0.49,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,190.5,255,1,0,0,2.6,0.35,0.0,0.74,0.66,1,2,6,0,0,0,0,1,0,0,1,0,200.66,208.28,245,29,28,1,0,-1,-1,2,-6,0,-1,0,-12.7,-17.78,1,1.57,0.0,-0.74,2,345.0,145.0,825.0,2500.0,430.0,400.0
1016,-325.0,265,30.76923077,265.0,0,False,3,0,0,0,4.25,0.44,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,198.12,205.74,260,0,1,0,5.12,0.49,0.9,1.32,0.6,1,0,1,0,0,0,0,0,1,0,1,0,193.04,205.74,245,29,27,0,-1,-1,-1,0,-1,0,0,-1,5.08,0.0,2,-0.87,-0.9,-1.32,2,500.0,800.0,550.0,2000.0,-120.0,450.0
1021,200.0,-240,200.0,41.66666667,1,False,3,0,1,0,6.55,0.52,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,1,190.5,213.36,257,0,3,0,4.19,0.44,0.5,0.0,0.0,3,0,5,0,0,1,0,1,1,0,3,0,200.66,203.2,258,33,27,0,-2,-2,-2,-1,-3,0,0,-1,-10.16,10.16,6,2.36,-0.5,0.0,0,500.0,400.0,885.0,1700.0,490.0,-110.0
1111,-160.0,140,62.5,140.0,1,False,3,0,1,0,61.5,0.31,0.0,0.0,0.0,1,1,8,0,0,0,1,0,0,0,1,1,180.34,185.42,250,1,0,0,32.5,0.545,0.0,0.0,0.0,3,1,7,0,0,0,1,2,0,0,3,1,187.96,190.5,264,26,32,1,1,-2,-2,0,1,0,-2,0,-7.62,-5.08,-6,29.0,0.0,0.0,0,300.0,300.0,1400.0,600.0,175.0,450.0
1167,115.0,-135,115.0,74.07407407,0,False,3,0,1,0,86.0,0.59,0.0,2.0,1.0,1,0,3,0,0,0,0,1,0,0,1,0,195.58,203.2,265,0,1,0,26.66666667,0.51,0.0,1.333333333,0.72,1,1,8,0,0,0,2,0,0,0,2,0,185.42,190.5,245,32,27,0,0,0,-1,1,-5,0,1,0,10.16,12.7,5,59.33333333,0.0,0.666666667,2,175.0,385.0,1050.0,1800.0,600.0,150.0
1170,-290.0,245,34.48275862,245.0,0,False,3,2,0,0,9.5,0.455,0.0,0.0,0.0,0,2,3,0,0,0,0,0,0,0,0,2,187.96,187.96,253,1,0,0,29.0,0.45,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,195.58,203.2,265,30,36,-1,0,0,0,-1,1,0,0,0,-7.62,-15.24,-6,-19.5,0.0,0.0,2,1000.0,1000.0,2200.0,650.0,-250.0,600.0
1176,145.0,-165,145.0,60.60606061,1,False,3,0,1,0,111.0,0.5,0.0,1.0,1.0,1,0,3,0,0,0,0,1,0,0,1,0,190.5,195.58,265,3,0,0,26.75,0.453928571,0.17857142899999998,0.321428571,0.12857142900000001,7,12,59,5,0,1,4,9,2,0,16,0,190.5,195.58,240,40,27,3,1,-6,-15,12,-56,-5,-8,-2,0.0,0.0,13,84.25,-0.17857142899999998,0.6785714290000001,0,175.0,225.0,1400.0,1200.0,700.0,200.0
1182,-245.0,205,40.81632653,205.0,0,False,5,0,2,0,17.25,0.45125,1.0,1.125,0.22125,2,2,12,0,0,0,0,1,5,0,6,0,187.96,203.2,240,0,1,0,29.46666667,0.688666667,0.2,0.26666666699999997,0.2,4,6,29,1,1,0,2,6,0,0,9,0,193.04,203.2,265,38,41,0,1,-2,-3,4,-17,-1,-5,5,-5.08,0.0,-3,-12.21666667,0.8,0.8583333329999999,0,900.0,1200.0,1400.0,500.0,-175.0,500.0
1184,-300.0,250,33.33333333,250.0,0,False,3,2,0,0,45.66666667,0.6,0.333333333,0.333333333,0.333333333,1,2,7,0,0,0,0,0,1,0,1,0,190.5,190.5,249,1,0,0,13.0,0.4,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,190.5,213.36,257,26,26,-1,0,1,1,-1,6,0,0,1,0.0,-22.86,0,32.66666667,0.333333333,0.333333333,2,284.0,465.0,1850.0,1185.0,102.0,575.0
1190,-135.0,115,74.07407407,115.0,1,False,3,0,2,0,28.5,0.46,0.166666667,1.166666667,0.163333333,2,2,15,0,0,1,2,1,0,0,4,0,190.5,193.04,235,0,1,0,52.71428571,0.5371428570000001,0.14285714300000002,1.571428571,0.528571429,3,3,22,0,0,0,2,2,0,0,4,0,190.5,198.12,249,33,37,0,1,-1,0,1,-7,0,-1,0,0.0,-5.08,-4,-24.21428571,0.023809524,-0.404761904,0,195.0,170.0,614.0,1425.0,345.0,880.0
1220,-275.0,235,36.36363636,235.0,0,False,3,0,4,0,52.25,0.5825,0.0,1.0,0.3125,4,0,10,0,0,0,3,1,0,0,4,1,185.42,198.12,264,1,0,0,38.25,0.4925,0.0,4.125,0.58375,4,3,18,0,0,0,2,2,0,1,5,0,193.04,203.2,265,28,31,1,4,0,-1,3,-8,0,-2,0,-7.62,-5.08,-3,14.0,0.0,-3.125,0,180.0,600.0,900.0,1800.0,150.0,400.0
1243,200.0,-240,200.0,41.66666667,1,False,5,0,2,0,57.5,0.513888889,0.055555556,0.27777777800000003,0.194444444,9,4,49,5,0,0,5,9,0,0,14,0,193.04,195.58,238,1,0,0,26.1875,0.53625,0.0,0.3125,0.208125,6,4,36,1,0,1,1,10,0,0,12,0,190.5,200.66,260,34,35,1,2,3,2,0,13,4,-1,0,2.54,-5.08,-1,31.3125,0.055555556,-0.034722222000000004,0,1000.0,300.0,2500.0,800.0,180.0,125.0
1246,100.0,-120,100.0,83.33333333,0,False,3,1,0,0,27.6,0.425,0.4,0.7,0.085,4,4,23,0,0,0,1,3,2,0,6,0,193.04,198.12,265,1,0,0,51.0,0.22,0.0,0.0,0.0,0,1,5,0,0,0,0,0,0,0,0,1,180.34,185.42,250,32,37,0,0,4,6,-3,18,0,3,2,12.7,12.7,-5,-23.4,0.4,0.7,2,260.0,330.0,1000.0,500.0,300.0,375.0
1269,-115.0,-105,86.95652174,95.23809524,0,False,3,0,1,0,14.75,0.55,0.375,0.375,0.075,2,3,11,0,0,0,1,3,1,0,5,0,185.42,190.5,253,3,0,0,24.71428571,0.44857142899999997,0.9523809520000001,0.28571428600000004,0.214285714,4,9,41,0,1,0,1,5,5,0,12,0,210.82,213.36,265,31,33,3,1,-2,-7,6,-30,0,-2,-4,-25.4,-22.86,-2,-9.96428571,-0.5773809520000001,0.089285714,0,750.0,300.0,175.0,1500.0,450.0,265.0
1281,175.0,-210,175.0,47.61904762,0,False,5,0,1,0,51.28571429,0.5928571429999999,0.214285714,2.4285714290000002,0.43285714299999994,7,2,28,6,0,0,2,10,0,0,12,0,185.42,195.58,240,0,1,0,14.33333333,0.507777778,0.222222222,0.0,0.0,6,2,17,1,0,0,0,5,1,1,7,0,193.04,210.82,250,32,36,0,0,1,5,0,11,5,4,-1,-7.62,-15.24,-4,36.95238096,-0.007936508,2.4285714290000002,0,1460.0,475.0,1525.0,500.0,160.0,160.0
1367,-160.0,140,62.5,140.0,0,False,5,0,3,0,38.0,0.6,0.0,0.0,0.0,3,0,5,0,0,0,1,2,0,0,3,1,187.96,190.5,264,0,1,0,59.35294118,0.520588235,0.058823529000000006,0.294117647,0.20588235300000002,9,4,47,5,0,0,5,8,0,0,13,0,193.04,195.58,238,34,25,0,2,-6,-10,4,-42,-5,-6,0,-5.08,-5.08,9,-21.35294118,-0.058823529000000006,-0.294117647,0,275.0,950.0,1000.0,1800.0,175.0,180.0
1369,-110.0,-110,90.90909091,90.90909091,1,False,3,0,3,0,50.0,0.586666667,0.0,1.333333333,0.41666666700000005,3,0,7,0,0,0,2,1,0,0,3,1,185.42,198.12,264,2,0,0,27.05882353,0.417058824,0.058823529000000006,0.41176470600000004,0.2,4,9,43,1,0,0,1,7,0,0,8,0,177.8,182.88,265,44,31,2,3,-1,-5,9,-36,-1,-6,0,7.62,15.24,13,22.94117647,-0.058823529000000006,0.9215686270000001,0,700.0,260.0,1600.0,1000.0,145.0,250.0
1392,-240.0,200,41.66666667,200.0,1,False,5,2,0,0,14.5,0.47625,0.25,0.0,0.0,6,2,16,1,0,0,0,4,1,1,6,0,193.04,210.82,250,0,4,0,43.57142857,0.545714286,0.0,4.714285714,0.667142857,4,2,17,0,0,0,2,2,0,1,5,0,193.04,203.2,265,27,32,-2,-4,2,1,0,-1,1,2,1,0.0,7.62,-5,-29.07142857,0.25,-4.714285714,0,450.0,1600.0,1000.0,1600.0,-110.0,210.0
1428,-380.0,315,26.31578947,315.0,0,True,5,0,3,0,27.66666667,0.552,0.0,0.333333333,0.222,6,3,34,0,0,1,1,10,0,0,12,0,190.5,200.66,260,0,2,0,50.5,0.549166667,0.583333333,1.4166666669999999,0.370833333,4,2,34,7,0,1,3,3,3,0,10,0,180.34,182.88,235,39,33,0,1,2,2,-1,0,-7,7,-3,10.16,17.78,6,-22.83333333,-0.583333333,-1.083333334,0,1040.0,2000.0,150.0,3300.0,125.0,375.0
1450,-160.0,140,62.5,140.0,0,False,3,1,0,0,47.0,0.655,0.5,0.5,0.5,1,1,4,0,0,0,0,0,1,0,1,0,190.5,190.5,249,1,0,0,16.5,0.49,0.0,1.5,0.83,1,1,5,0,0,0,1,0,0,0,1,0,185.42,190.5,245,32,26,0,0,0,0,0,-1,0,0,1,5.08,0.0,6,30.5,0.5,-1.0,2,240.0,425.0,650.0,870.0,315.0,340.0
1455,135.0,-155,135.0,64.51612903,0,False,3,0,4,0,87.5,0.565,0.0,1.25,0.625,4,0,13,0,0,1,1,2,0,0,4,0,200.66,203.2,250,0,2,0,26.85714286,0.552142857,0.0,0.35714285700000004,0.23785714300000002,6,3,31,0,0,1,1,9,0,0,11,0,190.5,200.66,260,33,29,0,2,-2,-7,3,-18,0,-7,0,10.16,2.54,4,60.64285714,0.0,0.892857143,0,750.0,145.0,2500.0,1200.0,175.0,250.0
1477,-120.0,100,83.33333333,100.0,1,False,5,0,1,0,19.28571429,0.5,1.0,1.142857143,0.224285714,2,2,11,0,0,0,0,1,4,0,5,0,187.96,203.2,240,1,0,0,28.375,0.429375,0.0625,0.4375,0.2125,4,8,42,1,0,0,1,7,0,0,8,0,177.8,182.88,265,44,41,1,1,-2,-3,6,-31,-1,-6,4,10.16,20.32,3,-9.08928571,0.9375,0.705357143,0,1094.0,950.0,2800.0,165.0,111.0,875.0
1479,120.0,-140,120.0,71.42857143,1,False,3,0,1,0,27.8,0.462,0.2,1.0,0.096,2,2,12,0,0,1,1,1,0,0,3,0,190.5,193.04,235,1,0,0,26.42307692,0.458846154,0.192307692,0.269230769,0.11307692300000001,7,10,53,5,0,1,4,9,2,0,16,0,190.5,195.58,240,39,37,1,1,-5,-13,8,-41,-5,-8,-2,0.0,-2.54,2,1.37692308,0.007692308,0.7307692309999999,0,200.0,205.0,1900.0,1250.0,605.0,258.0
1543,-190.0,165,52.63157895,165.0,0,False,3,2,0,0,24.4,0.4515,1.0,0.3,0.225,4,8,38,0,1,0,1,5,5,0,12,0,210.82,213.36,265,2,0,0,54.66666667,0.526666667,0.166666667,1.0,0.498333333,3,3,19,0,0,0,1,2,0,0,3,0,190.5,198.12,249,32,30,0,0,1,9,-5,19,0,3,5,20.32,15.24,2,-30.26666667,0.833333333,-0.7,0,200.0,700.0,650.0,725.0,225.0,425.0
